adTitle,price,description,userId,location,category,date,images,_id
Rare Ventures Johnny Ramone Mosrite '65 Reissue Mark II White Chinese eddition,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Body Color:
White
String Configuration:
6 String
Country/Region of Manufacture:
China
Type:
Electric Guitar
Brand:
Unbranded
UPC:
0804037797212",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc15e9aecb7f98408d
Grote Electric Guitar Semi-Hollow Body 335-YS-HW Style with GigBag,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Grote
Type:
Electric Guitar
Handedness:
Right-Handed
String Configuration:
6 String
Body Type:
Semi-Hollow
Body Material:
Maple
Model Year:
2020
Neck Material:
Maple
Fretboard Material:
Rosewood
Set Includes:
Cable, Picks
Country/Region of Manufacture:
China
Size:
Full size
Series:
335 Guitar
Model:
GRDB-HW
Number of Frets:
22
MPN:
GRDBHW",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc9aba41a08f936f1e
D'Angelico Premier Bedford - Antique White,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
D'Angelico
Type:
Not Available
Model:
DAPBEDSVWCS
Set Includes:
1
MPN:
DAPBEDSVWCS
UPC:
680196088916",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc66bf3e10c5f26d93
Custom LP F Hole Electric Guitar Purple Flamed Maple Top Gold Hardware Guitar,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Body Type:
Semi-Hollow
Size:
4/4
Body Color:
Purple
Custom Bundle:
No
Neck Material:
mahogany
Number of Frets:
22
Brand:
Unbranded
Series:
American Standard
Handedness:
Right-Handed
Type:
Electric Guitar
Model Year:
2021
Body Material:
Mahogany, Maple
Performance Level:
Professional
String Configuration:
6 String
Fretboard Material:
Rosewood
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc40d05b905b765aca
Fender Acoustasonic Player Telecaster Electric Guitar Shadow Burst,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Fender
MPN:
0972213260
Model:
0972213260
Color:
n/a
Connectivity:
n/a
Type:
n/a
For Instrument:
n/a
Amplifier Type:
n/a
Form Factor:
n/a
Instrument:
n/a
Number of Keys:
n/a
UPC:
Does Not Apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc0568e07fd4b2dbe7
Custom New Version Rare Ventures Johnny Ramone Mosrite '65 Reissue Mark II Blue,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Body Color:
Blue
String Configuration:
6 String
Model:
Custom
Country/Region of Manufacture:
China
Model Year:
2021
Type:
Electric Guitar
Number of Frets:
22
Neck Material:
Maple
pickup:
p90
Handedness:
Right-Handed
Body Material:
Mahogany
Brand:
Unbranded
Body Type:
Solid",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc050cd6b5eb874185
2021 Bowman Draft Baseball Jumbo Box,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Type:
Electric Guitar
Brand:
Fender
UPC:
Does Not Apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcfd02f7ea76bae711
Squier Bullet Stratocaster HSS Laurel - Brown Sunburst,2200,"About this product
Product Identifiers
Brand
Fender
MPN
371005532
UPC
0885978884957
Model
Bullet Stratocaster HT HSS
eBay Product ID (ePID)
9033711686
Product Key Features
Size
Full-Size
Body Color
Brown
Handedness
Right-Handed
Model Year
2019
Body Type
Solid
Series
Fender Summer Namm 2019
Type
Electric Guitar
Body Material
Basswood
String Configuration
6 String
Additional Product Features
Brand Color
Brown Sunburst",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc8e15947754fe9b67
**3 SETS ERNIE BALL 2223 SUPER SLINKY ELECTRIC GUITAR STRINGS 9-42**,2200,"About this product
Product Information
A handy accessory to have in an emergency, these guitar strings from Ernie Ball are suitable for electric guitars. For an easy playing feel that isn't too hard on the fingers, these custom gauge replacement strings are made of nickel to produce a livelier sound with a warm output. Having a spare pack of strings around is always a good idea, and this pack of string weighs just 0.02 pounds so they can carried to and from any musical session.
Product Identifiers
Brand
Ernie Ball
MPN
P02223
GTIN
5060155250458, 4562383934878, 0749699122234, 0749699133230
UPC
0696554501287, 0749699122234, 0749699133230
Model
2223
eBay Product ID (ePID)
710098412
Product Key Features
Suitable For
Electric Guitar
Material
Nickel Plated Steel
Dimensions
Weight
0.37lbs.",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc7eef272c4d84ead6
Glarry Black Flame Left-Handed 6 Strings Electric Guitar with Bag Strap Tools,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Glarry
Type:
Electric Guitar
MPN:
Does Not Apply
UPC:
Does not apply",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc68c795a8e3acb9bf
Drilled 1971-D Quarter and EVH Franky/Frankenstrat Reflector Set,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
String Configuration:
6 String
Model:
Franky
Country/Region of Manufacture:
America
Model Year:
2021
Type:
Electric Guitar
Brand:
US Mint/ Cortina",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc05239cba01bd0e6f
"Beginner Package Guitar Kids Musical Gift 38"" BLUE Acoustic Guitar Starter Child",2200,"About this product
Product Identifiers
Brand
ZENY
MPN
01026
UPC
0700161277135
eBay Product ID (ePID)
564089184
Product Key Features
Type
Acoustic Guitar",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcf02962d24366fc1a
JOYO 2.4GHz Wireless Guitar Bass System Transmitter Receiver 4 Channels 150ft,2200,"About this product
Product Identifiers
Brand
JOYO
MPN
JA-02
UPC
0697271632223
Model
JA-02
eBay Product ID (ePID)
17051443609
Product Key Features
Suitable For
Acoustic Electric Guitar, Electric Guitar, Bass Guitar
Number of Channels
1
Amplifier Type
Head
Amplifier Technology
Vacuum Tube
Number of Speakers
1
Power
3 W
Product Line
Deluxe",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dce9785b41e60747e4
61 Key Digital Piano Electronic Keyboard Electric Piano Music W/ Microphone Kids,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Size:
21.3''x6.6''(lengthxwidth)
Model:
Electronic Piano Keyboard
Number of Keys:
61
Length:
21.3in
Instrument:
Electronic Keyboard
Width:
6.6in
Weight:
1 lb
Features:
With Microphone, Dual Speakers, With Mini Microphone, Dual Power Mode, Battery Powered Option, Built-in Effects, Built-in Speaker
Color:
Black & White
MPN:
CA8090017
Voltage:
AC110V, DC9V
Materials:
ABS Plastic
Type:
Children Learning and Exercising Type
Brand:
Casedazzle
Set Includes:
Power adapter, Microphone, Electric Piano
UPC:
725370108643",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dcf114caf39f4b8881
Tagima TG-530OWH Strat-Style Electric Guitar Olympic White,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Body Color:
White
String Configuration:
6 String
Model:
TG-530OWH
Model Year:
2021
Series:
Woodstock Series
Type:
Electric Guitar
Fretboard Material:
Maple
Number of Frets:
22
Neck Material:
Maple
MPN:
TG-530OWH
Handedness:
Right-Handed
Body Material:
Basswood
Brand:
Tagima
Body Type:
Solid
UPC:
810006050554",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dc08f1060e5697e154
Fender Acoustasonic Player Telecaster Rosewood - Shadow Burst,2200,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Brand:
Fender
Type:
Electric Guitar
MPN:
0972213260
UPC:
885978898046",626145af81bf2a3686a4894d,Biratnagar,musicInstruments,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651815328/DEV/1651815323664.jpg,626281dce3524b51e22a592c
