adTitle,price,description,userId,location,brand,category,date,images,_id
Google Pixel 5 128GB Unlocked (Verizon & Unlocked) Black,23500,"Item specifics
Condition:
Open box:
An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitions
opens in a new window or tab
Seller Notes:
“9.9/10 condtion, Open Box Verizon and GSM unlocked”
Model:
Google Pixel 5
Operating System:
Android
Contract:
Without Contract
Connectivity:
3G, 4G, 5G
Color:
Black
Lock Status:
Network Unlocked
Network:
Unlocked, Verizon
Storage Capacity:
128 GB
SIM Card Slot:
Single SIM
Brand:
Google",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6600ca0a8085a08d3f
Samsung Galaxy S10 G973U 128GB Factory Unlocked Android Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This Galaxy S10 is in Very Good condition and has been determined fully functional by our industry-leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item will NOT come in its original packaging but will include a certified cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Galaxy S10 is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”
Brand:
Samsung Electronics
Model:
Galaxy S10
Storage Capacity:
128GB
Network:
Factory Unlocked
Camera Resolution:
12MP
Screen Size:
6.1""
Operating System:
Android
Lock Status:
Network Unlocked
RAM:
8GB
Contract:
Without Contract
Model Number:
G973U
MPN:
SM-G973UZKAXAA
Style:
Smartphone",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d667aa3c157aa5b0acf
Google Pixel 5 5G 128GB GD1YQ Black ATT TMobile Sprint Verizon Unlocked OPEN BOX,23500,"About this product
Product Identifiers
Brand
Google
MPN
GA01316-US
UPC
0193575012353
Model
Google Pixel 5
eBay Product ID (ePID)
20041421451
Product Key Features
SIM Card Slot
Single SIM
Network
Unlocked
Operating System
Android
Storage Capacity
128 GB
Color
Black
Model Number
GD1YQ
Connectivity
USB Type-C, 5G, Bluetooth, Wi-Fi, NFC, GPS
Processor
Octa Core
Style
Bar
Features
Proximity Sensor, Gyro Sensor, Accelerometer, Ambient Light Sensor, Barometer
Camera Resolution
16.0 MP, 12.2 MP
Screen Size
6 in
RAM
8 GB
Additional Product Features
Manufacturer Color
Just Black",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6696d17d759501fa14
UMIDIGI A9 Pro Smartphone 6GB+128GB Global Unlocked 6.3'' Dual Android 11 4150mA,23500,"Item specifics
Condition:
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ... Read more
about the condition
Camera Resolution:
24MP+32MP/48MP
Model:
UMIDIGI 6+128GB
Operating System:
Android 11
Contract:
Without Contract
Connectivity:
4G, Bluetooth, GPS, USB Type-C, Wi-Fi
Features:
Bluetooth Enabled, Camera
Model Number:
Does not apply
RAM:
6 GB
Color:
Green
Lock Status:
Factory Unlocked
MPN:
Does not apply
Network:
Unlocked
Storage Type:
UFS 2.1
GPU:
ARM Mali G72 MP3, up to 800MHz
Manufacturer Color:
Green
Front camera video features:
1080p, 720p, 480p video recording, 30fps
Storage Capacity:
128 GB
SIM Card Slot:
Dual SIM (SIM + SIM + Memory Card)
Brand:
UMIDIGI
Memory Card Type:
MicroSD
Manufacturer Warranty:
1 Year
Thermometer:
Non-Contact Digital Infrared Thermometer 2.0
Battery:
4150mAh
Processor:
Octa Core
Resolution:
FHD+ 2340*1080
EAN:
06973553520346
Screen Size:
6.3 in
UPC:
6973553520346",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66fac950fc78345e8d
Great Google Pixel 4 XL 64GB Just Black Verizon Android Smartphone,23500,"About this product
Product Identifiers
Brand
Google
MPN
GA01194-US
UPC
0842776114587
Model
Google Pixel 4 XL
eBay Product ID (ePID)
26034782105
Product Key Features
SIM Card Slot
Single SIM
Network
Verizon
Operating System
Android
Storage Capacity
64 GB
Color
Black
Model Number
G020j
Connectivity
USB Type-C, Bluetooth, 4G, Wi-Fi, NFC
Processor
Octa Core
Style
Bar
Features
Proximity Sensor, Facial Recognition, Motion & Gesture Control, Gyro Sensor, Accelerometer, Ambient Light Sensor, Barometer
Camera Resolution
16.0MP, 12.2 MP
Screen Size
6.3 in
RAM
6 GB
Additional Product Features
Brand Color
Just Black
Manufacturer Color
Just Black",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d666469ff4a1e6be31d
Apple iPhone 8 Plus 64GB Factory Unlocked Smartphone - Good,23500,"Item specifics
Condition:
Good - Refurbished:
Seller Notes:
“This Apple iPhone 8 Plus 64GB Factory Unlocked Smartphone is in used condition. It is 100% functional but will show signs of use, including scratches and dents on the front, back, and corners of the product. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone 8 Plus 64GB Factory Unlocked Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”
Brand:
Apple
Model:
iPhone 8 Plus
Storage Capacity:
64GB
Network:
Factory Unlocked
Camera Resolution:
12MP
Screen Size:
5.5""
Operating System:
iOS
Lock Status:
Network Unlocked
RAM:
3GB
Contract:
Without Contract
MPN:
MQ902LL/A
Style:
Smartphone
Cellular Band:
GSM",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66a64b27f673e0adf4
"Samsung DSMN5032 Galaxy A02s 6.5"" 32GB Gsm LTE Cricket Wireless Unlocked",23500,"Return policy
After receiving the item, contact seller withinRefund will be given asReturns shipping
30 daysMoney BackSeller pays for return shipping
Refer to eBay Return policy
- eBay Return policy - opens in a new tab or window
for more details. You are covered by the eBay Money Back Guarantee
- eBay Money Back Guarantee - opens in a new tab or window
if you receive an item that is not as described in the listing.",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66ce2fbce4d4af84f3
Apple iPhone 8 64GB Factory Unlocked Phone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”
Camera Resolution:
12.0 MP
Model:
Apple iPhone 8
Operating System:
iOS
Contract:
Without Contract
Style:
Smartphone
Cellular Band:
GSM 850
Connectivity:
4G, Bluetooth, GPS, Wi-Fi
Features:
4K Video Recording, Camera
Model Number:
A1905
RAM:
2 GB
Lock Status:
Factory Unlocked
MPN:
MQ712LL/A, MQ6K2LL/A, MQ6W2LL/A
Network:
Factory Unlocked
Network Technology:
LTE
Manufacturer Color:
Silver, Gold, Space Gray, Red
Storage Capacity:
64GB
SIM Card Slot:
Single SIM
Brand:
Apple
Memory Card Type:
NA
Processor:
Hexa Core
Screen Size:
4.7 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d666e3c7ef216ed60d3
Samsung Galaxy S10 Blue Sprint AT&T T-Mobile Verizon Factory Unlocked - OPEN BOX,23500,"Item specifics
Condition:
Open box:
An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. See all condition definitions
opens in a new window or tab
Seller Notes:
“We're a Samsung Certified USA Seller. Open Box Condition - Unlocked - Prism Blue Samsung Galaxy S10 128GB. See the below description for more details. Fully Tested, Clean ESN/IMEI Verified, and Ready for Activation. Each phone comes in a new box with a brand new 2-Piece Fast Charge Charger and a sim tray removal tool. Purchase risk free! Every order is backed by our 30-Day Cash Back Warranty. All our phones are fully tested by one of our professionally certified mobile phone technicians to guarantee they're 100% fully functional and operating just like new. Check our store ratings to see what our customers have to say about us and our products! Please message with any questions you may have!”
Camera Resolution:
16.0 MP
Model:
Samsung Galaxy S10
Country/Region of Manufacture:
Vietnam
Operating System:
Android
Contract:
Without Contract
Style:
Bar
Custom Bundle:
Yes
Cellular Band:
GSM + CDMA 4G LTE Unlocked
Connectivity:
2G, 3G, 4G, 4G+, 5G, Bluetooth, DLNA, Dual-Band, GPRS, GPS, LTE, NFC, USB Type-C, WAP, Wi-Fi
Features:
4K Video Recording, Accelerometer, Ambient Light Sensor, AMOLED Display, ANT+, Camera, Fast Charging, Fast Wireless Charging, Fingerprint Sensor, Global Ready, MMS (Multimedia Messaging), Speakerphone, Video Calling, Water-Resistant, Wi-Fi Capable
Model Number:
SM-G973U
RAM:
8 GB
Color:
Blue
Lock Status:
Factory Unlocked
MPN:
SM-G973U
Manufacturer Color:
Prism Blue
Storage Capacity:
128 GB
Chipset Model:
Qualcomm Snapdragon 855
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
microSDXC
Manufacturer Warranty:
1 month
Processor:
Octa Core
Screen Size:
6.1 in
Bundle Description:
See below description under ""What's Included with your S10?"" for details.",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66804285326688f0b2
Samsung G965 Galaxy S9+ Plus 64GB Factory Unlocked Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”
Camera Resolution:
12.0 MP
Model:
Galaxy S9+
Operating System:
Android
Contract:
Without Contract
Connectivity:
4G, Bluetooth, GPS, LTE, Wi-Fi
Features:
4K Video Recording, AMOLED Display
Model Number:
SM-G965
RAM:
6 GB
Lock Status:
Factory Unlocked
MPN:
SM-G965UZBAXAA, SM-G965UZPAXAA, SM-G965UZKAXAA
Network:
Factory Unlocked
Manufacturer Color:
Black, Blue, Purple, Gold
Storage Capacity:
64GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Octa Core
Screen Size:
6.2 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66217df3e258041d95
Apple iPhone 11 Pro 256GB Green Unlocked Verizon T-Mobile AT&T Good Condition,23500,"About this product
Product Identifiers
Brand
Apple
MPN
MWCQ2VC/A
Model
Apple iPhone 11 Pro
eBay Product ID (ePID)
18034218085
Product Key Features
Network
Unlocked
Operating System
iOS
Storage Capacity
256 GB
Color
Green
Model Number
A2160 (CDMA + GSM)
Connectivity
Bluetooth, 4G, Wi-Fi, Lightning, NFC
Processor
Hexa Core
Style
Bar
Features
Super Retina Xdr Display, Fast Wireless Charging, Dust-Resistant, OLED Display, Telephoto Lens, Water-Resistant, 4K Video Recording, Facial Recognition, Wide-Angle Camera, Ultra Wide-Angle Camera, HDR Display, eSIM, Fast Charging, Triple Rear Camera
Camera Resolution
12.0 MP
Screen Size
5.8 in
Additional Product Features
Brand Color
Midnight Green
Manufacturer Color
Midnightâ Green
Region
CA",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66158677f2748c46da
OnePlus 8 5G - 128GB - Onyx Black T-Mobile ONLY 8/10,23500,"Item specifics
Condition:
Used:
An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. See all condition definitions
opens in a new window or tab
Seller Notes:
“T-Mobile ONLY 8/10 Condition”
Model:
OnePlus 8 5G
Contract:
Without Contract
Connectivity:
3G, 4G, 5G
RAM:
8 GB
Color:
Onxy Black
Lock Status:
Network Locked
Network:
T-Mobile
Manufacturer Color:
Onyx Black
Storage Capacity:
128 GB
SIM Card Slot:
Single SIM
Brand:
OnePlus",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66a9a213122ce47b38
Samsung Galaxy S9 Plus Unlocked Smartphone 64GB SM-G965U S9+ Shadow Very Good,23500,"Item specifics
Condition:
Used:
An item that has been used previously. The item may have some signs of cosmetic wear, but is fully operational and functions as intended. This item may be a floor model or store return that has been used. See the seller’s listing for full details and description of any imperfections. See all condition definitions
opens in a new window or tab
Seller Notes:
“Stock Photos, you will receive a device that is Shadows LCD Great-Used Condition - the display (LCD) has burnt-in shadow icons. This means that when the screen is white or light color, you will be able to see some home screen icons burnt into the screen. Device is 100% fully functional otherwise and shows minor signs of use few scratches. Select your Color. SIM CARD NOT INCLUDED. You will receive a Samsung Galaxy S9+, Non-OEM compatible Charger and Type-C cable, nothing else is included. The phone is GSM Unlocked will work with most GSM carriers such as AT&T, T-Mobile, Metro PC, check with your carrier to confirm compatibility.”
Camera Resolution:
12.0 MP
Model:
Samsung Galaxy S9+
Operating System:
Android
Contract:
Without Contract
Connectivity:
3G, 4G, Bluetooth, GPS, LTE, NFC, USB Type-C, Wi-Fi
Features:
4G Data Capable, Fast Wireless Charging, Live Focus, NFC Connectivity, Speakerphone, Touch Screen
Model Number:
SM-G965U
RAM:
4 GB
Manufacturer Color:
Black, Purple, Blue
Storage Capacity:
64 GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
microSDXC, microsSDHC, microsSD
Processor:
Octa Core
Screen Size:
6.2 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66a972fc7e18f4b3ed
Apple iPhone 8 Plus 256gb Unlocked Straight talk Tmobile AT&T Verizon EXCELLENT,23500,"Item specifics
Condition:
Excellent - Refurbished:
The item is in like-new condition, backed by a one year warranty. It has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. The item includes original or new accessories and will come in new generic packaging. See the seller's listing for full details. See all condition definitions
opens in a new window or tab
Seller Notes:
““Pick your carrier or pick Fully unlocked to work with multiple carriers. All of these iPhones have been fully tested by our team of on-site technicians using industry-leading testing software and procedures to guarantee they're in perfect working condition and perform just like brand new phones. We're confident in the quality and condition of these iPhones and you can be too, by knowing that we offer a no-risk 30-day warranty””
Camera Resolution:
12.0 MP
Model:
Apple iPhone 8 Plus
Operating System:
iOS
Contract:
Without Contract
Style:
Bar
Custom Bundle:
No
Cellular Band:
GSM 850
Connectivity:
2G, 3G, 4G, 4G+, Bluetooth, Dual-Band, GPRS, GPS
Features:
3D Depth Camera, 3D Depth Sensor, 4K Video Recording, Accelerometer, Ambient Light Sensor, ANT+, Barometer
Model Number:
A1864 (CDMA + GSM), A1897 (GSM)
RAM:
3 GB
Lock Status:
Factory Unlocked
MPN:
A1897
Network:
Access Wireless, AT&T, Consumer Cellular, Metro, Spectrum, Straight Talk, T-Mobile, U.S. Cellular, Unlocked, Verizon
Modified Item:
No
Non-Domestic Product:
No
Manufacturer Color:
Multi- Colors
SIM Card Slot:
Single SIM
Brand:
Apple
Processor:
Apple A11
Screen Size:
5.5 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66c06e02e4dd45351c
LG V60 ThinQ 5G LMV600TM T-Mobile Unlocked - 128GB Classy Blue T-Mobile UNLOCKED,23500,"About this product
Product Identifiers
Brand
LG
MPN
LMV600TMLATMOCB, LMV600TM.LATMOCB
UPC
0610214663801
Model
LG V60 ThinQ 5G
eBay Product ID (ePID)
17037601713
Product Key Features
SIM Card Slot
Single SIM
Network
T-Mobile
Operating System
Android
Storage Capacity
128 GB
Color
Blue
Model Number
LMV600TM
Connectivity
USB Type-C, 5G, NFC
Processor
Octa Core
Style
Bar
Features
8K Video Recording, LG Dual Screen, High Capacity Battery (5000 mAh or More), Ultra Wide-Angle Camera, Dual Rear Cameras, OLED Display, Fast Charging, Wireless Charging
Camera Resolution
13.0 MP, 64.0 MP
Screen Size
6.8 in
Memory Card Type
MicroSD
RAM
8 GB
Additional Product Features
Manufacturer Color
Classy Blue",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66fd5dc5188cb120d3
Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”
Brand:
Apple
Model:
iPhone XS
Storage Capacity:
64GB
Network:
Factory Unlocked
Camera Resolution:
12MP
Screen Size:
5.8""
Operating System:
iOS
Lock Status:
Network Unlocked
RAM:
4GB
Contract:
Without Contract
Model Number:
A1920
MPN:
MT942LL/A
Style:
Smartphone",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66e6814a64bde62028
Apple iPhone 8 Plus 64GB Unlocked Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”
Camera Resolution:
12.0 MP
Model:
iPhone 8 Plus
Operating System:
iOS
Contract:
Without Contract
Style:
Bar
Cellular Band:
GSM 850
Connectivity:
4G, Bluetooth, GPS, LTE
Features:
4K Video Recording, Camera
Model Number:
A1897
RAM:
3 GB
Lock Status:
Factory Unlocked
MPN:
MQ8U2LL/A, MQ8V2LL/A, MQ8T2LL/A
Network:
Factory Unlocked
Network Technology:
LTE
Manufacturer Color:
Silver, Gold, Space Gray, Red
Storage Capacity:
64GB
SIM Card Slot:
Single SIM
Brand:
Apple
Memory Card Type:
NA
Processor:
Hexa Core
Screen Size:
5.5 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66f067890e651e3307
New ListingGoogle Pixel 6 - 128GB - Stormy Black (Unlocked),23500,"About this product
Product Identifiers
Brand
Google
MPN
GA02900-US
UPC
0810029930536
Model
Google Pixel 6
eBay Product ID (ePID)
11050330573
Product Key Features
Chipset Model
Google Tensor
SIM Card Slot
Dual SIM (SIM + eSIM)
Network
Unlocked
Operating System
Android
Storage Capacity
128 GB
Color
Black
Connectivity
USB Type-C, 5G, Bluetooth, Wi-Fi, NFC, GPS
Processor
Octa Core
Style
Bar
Features
Water-Resistant, AMOLED Display, Wide-Angle Camera, Ambient Light Sensor, Fast Wireless Charging, Ultra Wide-Angle Camera, Fingerprint Sensor, Dual Rear Cameras, eSIM, Fast Charging
Camera Resolution
12.0 MP, 50.0 MP
Screen Size
6.4 in
RAM
8 GB
Additional Product Features
Manufacturer Color
Stormy Black
Region
US",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6600408ab1d3266d30
Apple iPhone X 64GB Factory Unlocked Phone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”
Camera Resolution:
12.0 MP
Model:
Apple iPhone X
Operating System:
iOS
Contract:
Without Contract
Style:
Smartphone
Cellular Band:
GSM 850
Connectivity:
2G, 3G, 4G, Bluetooth, GPS, LTE, Wi-Fi
Features:
4K Video Recording, Bluetooth Enabled, Email, Web, Facial Recognition, Front Camera, GPS, Rear Camera, Speakerphone, Touch Screen, Vibration, Video Calling
Model Number:
A1901
RAM:
3 GB
Lock Status:
Factory Unlocked
MPN:
MQA62LL/A
Network:
Factory Unlocked
Network Technology:
LTE
Manufacturer Color:
Silver, Space Gray
Storage Capacity:
64GB
SIM Card Slot:
Single SIM
Brand:
Apple
Memory Card Type:
NA
Processor:
Hexa Core
Screen Size:
5.8 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66a2ae2d32029e6d71
Samsung N960 Galaxy Note 9 128GB Factory Unlocked Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”
Camera Resolution:
12.0 MP
Model:
Galaxy
Operating System:
Android
Contract:
Without Contract
Connectivity:
4G, Bluetooth, GPS, LTE
Features:
4K Video Recording, AMOLED Display
Model Number:
SM-N960
RAM:
6 GB
Lock Status:
Factory Unlocked
MPN:
SM-N960UZSAXAA, SM-N960UZPAXAA, SM-N960UZBAXAA
Network:
Factory Unlocked
Manufacturer Color:
Black, Silver, Purple, Blue
Storage Capacity:
128GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Octa Core
Screen Size:
6.4 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d661e8a2d2bcff6a370
Samsung G960 Galaxy S9 64GB Factory Unlocked Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”
Camera Resolution:
12.0 MP
Model:
Galaxy S9
Operating System:
Android
Contract:
Without Contract
Connectivity:
4G, Bluetooth, GPS, LTE, Wi-Fi
Features:
4K Video Recording, AMOLED Display
Model Number:
SM-G960
RAM:
4GB
Lock Status:
Factory Unlocked
MPN:
SMG960UZBAXAA, SMG960UZKAXAA, SMG960UZPAXAA
Network:
Factory Unlocked
Manufacturer Color:
Black, Blue, Purple, Gold
Storage Capacity:
64GB
SIM Card Slot:
Single SIM
Brand:
Samsung
Memory Card Type:
MicroSD
Processor:
Octa Core
Screen Size:
5.8 in",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66ab5ef86be01b7af9
Apple iPhone XS 64GB 256GB 512GB Unlocked Verizon T-Mobile AT&T Good Condition,23500,"Item specifics
Condition:
Good - Refurbished:
Seller Notes:
“This Apple iPhone XS 64GB 256GB 512GB Unlocked Verizon T-Mobile AT&T Good Condition Smartphone has been determined fully functional by our industry leading functionality 32 point inspection. It may show signs of wear like minor scratches, scuffs, and minor nicks on the screen or body. This item will NOT come in its original packaging but will include a certified MFI cable and UL approved power adapter. Headsets, sim card and manual are NOT included. This Apple iPhone XS 64GB 256GB 512GB Unlocked Verizon T-Mobile AT&T Good Condition Smartphone is fully functional with Verizon, T-Mobile, AT&T and all other CDMA & GSM networks. Depending on which network you purchase, your device will operate on either Fully Unlocked or H2O Locked. (More info below in item description)”
Camera Resolution:
12MP
Model:
Apple iPhone XS
Operating System:
iOS
Contract:
Without Contract
Style:
Smartphone
Model Number:
A1920
RAM:
4GB
MPN:
MT942LL/A
Brand:
Apple
Screen Size:
5.8""",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d66aa904782b675f177
Google Pixel 5- 128GB - Green ( Unlocked ) - A Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished: The item shows minimal wear and is backed by a one year warranty. It is ... Read more
about the condition
Model:
Google Pixel 5
Color:
Green
Network:
Unlocked
Storage Capacity:
128 GB
Brand:
Google",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d667323909b1aa3739e
Apple iPhone 8 64GB Factory Unlocked Smartphone - Very Good,23500,"Item specifics
Condition:
Very Good - Refurbished:
Seller Notes:
“This Apple iPhone 8 64GB Factory Unlocked Smartphone has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone 8 64GB Factory Unlocked Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”
Brand:
Apple
Model:
iPhone 8
Storage Capacity:
64GB
Network:
Factory Unlocked
Camera Resolution:
12MP
Screen Size:
4.7""
Operating System:
iOS
Lock Status:
Network Unlocked
RAM:
2GB
Contract:
Without Contract
Model Number:
A1905
MPN:
MQ6V2LL/A
Style:
Smartphone
Cellular Band:
GSM",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d6676475be68ab98707
UMIDIGI BISON Pro Smartphone Rugged Waterproof Phone 128GB Helio G80 NFC Android,23500,"Return policy
After receiving the item, contact seller withinRefund will be given asReturns shipping
30 daysMoney Back, ReplacementSeller pays for return shipping
Refer to eBay Return policy
- eBay Return policy - opens in a new tab or window
for more details. You are covered by the eBay Money Back Guarantee
- eBay Money Back Guarantee - opens in a new tab or window
if you receive an item that is not as described in the listing.",6261455381bf2a3686a48948,"Bhaktapur, Thimi",Apple,mobiles,08/04/2021 16:50,https://res.cloudinary.com/xchange01/image/upload/v1651846090/DEV/1651846085543.jpg,62627d661bddfc04ed2da1ec
